ID|Food Concept|URLs
B001045|ORANGE YOGURT|http://purl.obolibrary.org/obo/FOODON_03309832;http://purl.obolibrary.org/obo/FOODON_03309602
B001046|VIETNAMESE|http://purl.obolibrary.org/obo/ancestro_0502;http://purl.obolibrary.org/obo/hancestro_0502
B001047|COCKTAIL ONION|http://purl.obolibrary.org/obo/FOODON_03316347;http://purl.obolibrary.org/obo/FOODON_03306563
B001048|PINEAPPLE PULP|http://purl.obolibrary.org/obo/FOODON_03306782;http://purl.obolibrary.org/obo/NCBITaxon_4615
B001049|SOURSOP|http://purl.obolibrary.org/obo/NCBITaxon_13337
B001050|SPRING WATER|http://purl.obolibrary.org/obo/ENVO_00000027;http://purl.obolibrary.org/obo/FOODON_03307813;http://purl.obolibrary.org/obo/ENVO_00002006
B001051|APPLE WINE|http://purl.obolibrary.org/obo/FOODON_03301710;http://purl.obolibrary.org/obo/FOODON_03301134
B001052|FRUIT-FLAVORED SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03311362
B001053|PAIL|http://purl.obolibrary.org/obo/FOODON_03490219
B001054|LYCHEE FRUIT|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/NCBITaxon_151069;http://purl.obolibrary.org/obo/FOODON_03310417
B001055|GOATS|http://purl.obolibrary.org/obo/NCBITaxon_9925
B001056|BRAIN|http://purl.obolibrary.org/obo/UBERON_0000955
B001057|BEEF GRAVY MIX|http://purl.obolibrary.org/obo/FOODON_03303557;http://purl.obolibrary.org/obo/FOODON_03310598
B001058|FLANK|http://purl.obolibrary.org/obo/FOODON_03530022
B001059|ORANGE ROUGHY|http://purl.obolibrary.org/obo/FOODON_03309832;http://purl.obolibrary.org/obo/NCBITaxon_96778;http://purl.obolibrary.org/obo/FOODON_03412327;http://purl.obolibrary.org/obo/FOODON_03412328
B001060|ROUGHY|http://purl.obolibrary.org/obo/FOODON_03412327
B001061|CHICKEN FAT|http://purl.obolibrary.org/obo/FOODON_03411457;http://purl.obolibrary.org/obo/FOODON_03305091
B001062|SEA BASS|http://purl.obolibrary.org/obo/FOODON_03412180;http://purl.obolibrary.org/obo/ENVO_00000016
B001063|IN BRINE|http://purl.obolibrary.org/obo/FOODON_03401212;http://purl.obolibrary.org/obo/FOODON_03302715
B001064|CHIVE|http://purl.obolibrary.org/obo/NCBITaxon_74900
B001065|HOT PEPPER PASTE|http://purl.obolibrary.org/obo/FOODON_03306738
B001066|GROUPER|http://purl.obolibrary.org/obo/FOODON_03411496
B001067|BEEF DRIPPINGS|http://purl.obolibrary.org/obo/FOODON_03304174
B001068|SNAPPER|http://purl.obolibrary.org/obo/FOODON_03411510
